reading_id,farm_id,date,temperature_f,precipitation_in
2145,29,2025-11-20,50.64,1.49
2146,9,2024-05-30,72.52,1.72
2147,17,2025-10-14,45.95,1.7
2148,20,2024-05-31,70.9,0.52
2149,33,2025-06-13,58.41,1.24
2150,11,2024-12-18,75.07,1.17
2151,33,2024-11-17,66.63,0.76
2152,32,2025-10-25,41.84,1.05
2153,12,2025-05-10,92.8,0.03
2154,5,2024-12-16,45.74,0.41
2155,10,2024-10-11,72.6,1.46
2156,8,2025-10-27,43.79,1.0
2157,1,2025-06-20,92.87,1.48
2158,24,2025-11-11,32.3,1.25
2159,22,2025-06-03,34.7,1.11
2160,35,2025-07-04,91.08,1.94
2161,4,2025-04-02,69.67,0.5
2162,17,2024-07-06,78.28,1.3
2163,16,2024-08-21,78.27,0.91
2164,3,2025-09-15,48.6,0.55
2165,13,2024-03-06,93.43,0.27
2166,20,2024-03-03,44.54,0.49
2167,31,2025-04-20,36.88,1.76
2168,4,2024-11-22,85.3,0.15
2169,31,2024-04-29,60.93,0.95
2170,7,2025-07-09,71.26,1.2
2171,20,2025-08-05,30.67,0.86
2172,8,2025-03-29,84.42,0.39
2173,30,2024-01-01,47.62,0.81
2174,18,2025-05-19,74.18,0.66
2175,31,2025-06-10,49.86,1.29
2176,17,2025-06-28,47.43,0.55
2177,36,2025-05-30,51.62,0.88
2178,12,2025-05-14,30.46,1.79
2179,33,2025-04-26,64.71,0.36
2180,28,2025-11-20,51.32,1.85
2181,29,2024-12-16,74.65,1.08
2182,12,2024-07-17,84.52,1.53
2183,14,2024-11-10,65.12,0.64
2184,34,2025-04-28,37.2,0.6
2185,14,2025-08-07,77.03,0.65
2186,13,2025-02-09,85.01,1.7
2187,11,2024-11-29,96.97,1.96
2188,27,2024-10-02,46.01,0.53
2189,20,2025-01-14,40.15,0.67
2190,23,2024-11-18,61.48,0.85
2191,26,2025-03-03,30.4,1.88
2192,4,2025-02-22,54.75,1.61
2193,30,2024-10-07,31.36,1.41
2194,14,2025-11-08,80.17,0.59
2195,24,2024-01-25,52.53,1.58
2196,21,2025-07-25,69.2,0.4
2197,14,2025-09-24,65.21,1.71
2198,7,2024-03-17,47.02,0.65
2199,31,2025-08-30,62.89,1.94
2200,3,2025-11-06,57.3,1.92
2201,32,2024-09-12,49.61,1.21
2202,25,2024-03-01,37.1,1.28
2203,18,2025-07-04,55.86,1.85
2204,8,2025-04-28,39.4,1.5
2205,21,2025-02-27,87.7,1.75
2206,20,2025-08-10,44.0,0.18
2207,16,2024-12-01,70.09,1.53
2208,17,2025-07-24,67.17,0.58
2209,2,2024-05-23,84.05,0.14
2210,21,2025-01-04,93.36,0.89
2211,14,2024-07-07,52.49,0.46
2212,24,2024-12-07,43.93,1.94
2213,17,2024-09-18,72.25,1.87
2214,9,2024-05-02,74.96,0.85
2215,32,2024-02-19,88.22,0.12
2216,33,2025-01-17,31.13,0.87
2217,3,2025-05-31,91.12,0.65
2218,35,2025-05-18,49.79,0.67
2219,5,2024-03-18,69.57,1.95
2220,8,2025-06-28,41.08,1.03
2221,6,2025-08-10,94.57,1.22
2222,13,2024-03-15,83.7,0.86
2223,18,2025-04-21,61.59,1.76
2224,10,2025-10-28,53.13,0.36
2225,22,2025-04-09,66.94,1.39
2226,28,2024-01-22,58.1,0.59
2227,25,2024-01-20,30.6,0.64
2228,10,2024-09-22,89.89,1.17
2229,21,2025-06-29,62.04,1.33
2230,23,2025-08-13,40.68,1.55
2231,14,2024-11-11,42.71,0.05
2232,3,2024-05-10,67.81,1.91
2233,21,2024-11-18,94.99,1.32
2234,13,2024-11-06,41.43,1.98
2235,15,2024-08-10,84.06,0.05
2236,29,2024-05-06,88.39,0.75
2237,29,2024-08-01,56.63,0.89
2238,26,2024-07-22,44.39,0.76
2239,8,2024-04-05,97.85,1.01
2240,34,2024-05-04,41.4,0.42
2241,32,2025-09-11,55.09,1.99
2242,27,2024-07-14,44.72,0.18
2243,33,2025-01-03,63.46,1.02
2244,30,2024-01-17,30.51,1.61
2245,26,2024-04-12,54.83,1.89
2246,5,2025-03-20,96.22,1.3
2247,15,2025-12-19,35.91,1.29
2248,25,2025-04-27,31.11,1.93
2249,21,2024-02-16,39.85,0.5
2250,1,2024-05-11,66.3,0.28
2251,31,2024-02-09,34.28,1.6
2252,19,2025-01-15,73.23,1.65
2253,27,2024-06-25,42.22,1.04
2254,10,2025-11-15,42.71,1.76
2255,8,2024-06-15,32.1,0.41
2256,26,2025-10-02,56.12,1.68
2257,21,2024-01-30,84.83,0.66
2258,31,2024-02-05,81.45,0.29
2259,27,2024-02-17,67.76,1.53
2260,34,2024-06-22,41.07,0.03
2261,15,2024-04-04,59.39,0.13
2262,31,2025-04-20,98.84,1.71
2263,35,2025-03-26,39.41,1.21
2264,1,2024-11-14,63.34,1.8
2265,17,2024-05-11,52.6,1.08
2266,7,2025-05-04,64.5,1.66
2267,13,2024-05-08,45.35,0.26
2268,10,2024-08-18,76.14,1.49
2269,26,2024-10-16,92.08,0.21
2270,15,2024-09-13,42.92,1.32
2271,22,2025-12-28,98.18,1.34
2272,34,2025-06-13,70.4,1.77
2273,9,2024-12-01,59.54,1.32
2274,3,2025-01-29,74.23,1.59
2275,12,2024-01-15,40.01,0.07
2276,16,2024-06-14,57.77,0.02
2277,31,2025-05-10,90.04,0.38
2278,26,2025-04-07,99.49,0.91
2279,17,2025-07-12,60.79,1.49
2280,33,2024-12-11,53.61,1.79
2281,17,2024-12-15,86.49,0.97
2282,36,2025-04-12,76.43,1.34
2283,22,2025-06-15,48.4,1.56
2284,28,2025-10-19,31.78,1.09
2285,7,2024-08-20,98.26,1.66
2286,8,2025-07-17,79.89,0.25
2287,23,2024-11-10,61.68,1.11
2288,6,2025-05-31,42.78,1.64
2289,33,2024-07-18,39.92,1.36
2290,2,2024-07-22,81.34,0.71
2291,10,2025-07-30,90.19,1.05
2292,35,2025-01-06,67.76,1.39
2293,34,2024-06-19,56.21,0.2
2294,11,2025-10-12,74.4,1.24
2295,10,2025-07-07,95.95,1.22
2296,13,2024-10-12,33.42,1.94
2297,26,2024-10-30,57.28,1.04
2298,27,2025-05-02,62.76,0.27
2299,20,2024-01-01,35.24,1.42
2300,20,2024-08-01,94.61,1.23
2301,5,2024-03-01,82.86,0.28
2302,31,2024-06-13,83.52,1.61
2303,16,2025-02-04,85.04,1.29
2304,26,2025-08-28,43.54,1.67
2305,5,2024-08-19,97.44,0.55
2306,26,2024-05-06,80.82,1.17
2307,10,2024-07-29,61.04,1.34
2308,21,2024-01-12,74.57,1.04
2309,34,2024-04-15,84.02,1.2
2310,15,2025-11-07,60.68,1.64
2311,35,2025-09-16,61.81,0.14
2312,22,2024-10-05,96.46,0.08
2313,17,2024-04-25,73.88,0.85
2314,11,2025-12-27,78.4,1.59
2315,19,2024-08-18,66.6,0.18
2316,24,2024-09-04,90.86,1.33
2317,28,2025-03-07,33.97,0.21
2318,18,2024-10-09,93.33,1.28
2319,22,2025-03-05,76.69,0.5
2320,23,2024-03-26,30.9,1.43
2321,32,2024-09-05,71.0,0.44
2322,28,2025-11-12,48.6,1.99
2323,32,2025-07-28,72.46,1.13
2324,34,2025-11-14,56.78,1.2
2325,7,2025-08-12,36.64,1.93
2326,16,2025-01-04,70.61,1.42
2327,27,2025-02-07,80.28,0.08
2328,29,2025-04-16,70.13,1.05
2329,26,2025-10-05,82.11,0.86
2330,2,2024-08-09,69.69,0.05
2331,22,2024-04-11,50.46,0.82
2332,2,2025-04-12,89.46,0.51
2333,23,2024-12-26,98.15,0.5
2334,29,2024-02-18,52.72,1.4
2335,17,2024-06-13,44.66,1.54
2336,36,2025-10-25,52.53,0.8
2337,23,2024-06-25,89.13,1.71
2338,22,2024-12-26,73.15,1.48
2339,15,2024-11-20,88.01,0.2
2340,6,2025-10-16,58.42,1.24
2341,12,2025-01-26,44.15,1.71
2342,32,2024-12-25,53.59,0.88
2343,24,2024-06-12,97.15,0.65
2344,8,2024-07-13,70.73,1.82
2345,36,2024-10-30,82.97,1.08
2346,26,2025-09-25,78.69,0.4
2347,6,2025-12-29,71.86,1.75
2348,26,2024-09-26,40.2,0.68
2349,23,2025-02-10,39.31,0.77
2350,19,2025-09-20,69.91,0.16
2351,15,2025-03-29,87.83,0.49
2352,10,2025-11-14,99.49,0.05
2353,15,2025-12-12,98.83,0.49
2354,15,2025-03-26,75.35,0.43
2355,1,2024-10-30,47.06,0.04
2356,31,2025-03-25,59.02,1.1
2357,13,2025-02-26,43.02,1.04
2358,26,2025-10-04,70.28,1.8
2359,25,2024-09-24,79.47,1.96
2360,17,2025-03-17,55.92,1.8
2361,16,2024-11-23,67.83,0.15
2362,9,2024-11-25,90.2,1.97
2363,16,2025-07-05,70.53,0.19
2364,33,2025-12-26,63.3,0.63
2365,15,2024-12-22,80.23,1.29
2366,36,2024-08-17,62.57,1.15
2367,4,2025-04-16,73.32,0.99
2368,28,2024-03-07,96.72,0.34
2369,36,2025-04-04,69.13,0.12
2370,23,2025-05-03,90.73,0.3
2371,23,2024-03-07,96.83,0.55
2372,17,2024-01-29,79.95,0.98
2373,9,2025-02-09,45.06,0.9
2374,35,2025-12-14,77.23,0.66
2375,33,2025-02-20,40.1,1.08
2376,21,2024-01-07,97.96,0.11
2377,23,2025-08-24,38.38,1.95
2378,5,2025-06-26,58.96,0.32
2379,13,2024-09-11,98.58,1.55
2380,12,2024-07-04,32.06,1.86
2381,8,2024-12-05,36.24,1.89
2382,25,2025-02-21,56.69,0.95
2383,22,2024-07-06,36.71,0.71
2384,28,2024-09-15,64.98,0.37
2385,26,2024-07-24,45.86,1.97
2386,6,2024-12-13,61.62,0.19
2387,17,2024-01-21,91.55,0.12
2388,36,2024-03-01,77.79,0.19
2389,1,2025-06-25,30.88,0.65
2390,20,2024-01-29,86.0,1.14
2391,24,2024-03-12,96.9,0.38
2392,32,2024-07-05,67.46,1.95
2393,7,2025-11-30,93.88,1.2
2394,12,2025-03-27,79.45,1.76
2395,12,2025-06-03,40.42,1.64
2396,2,2025-09-29,32.71,1.08
2397,8,2024-11-15,95.45,0.22
2398,12,2025-08-27,66.29,1.8
2399,32,2024-07-16,72.25,1.99
2400,22,2025-04-10,95.0,1.1
2401,25,2025-04-03,96.08,1.34
2402,5,2024-12-12,47.24,0.28
2403,32,2024-07-11,85.58,0.08
2404,4,2025-05-06,86.76,1.82
2405,7,2025-06-16,36.37,1.31
2406,34,2025-07-30,70.26,1.06
2407,26,2025-07-13,75.02,0.57
2408,9,2025-04-03,83.45,0.59
2409,28,2025-02-17,60.46,0.16
2410,2,2025-05-18,37.3,1.12
2411,25,2024-11-09,64.83,1.57
2412,19,2025-12-01,78.92,1.06
2413,3,2024-07-11,96.27,0.61
2414,35,2024-06-26,74.87,1.48
2415,35,2024-01-29,33.3,0.61
2416,13,2024-12-26,97.49,0.1
2417,28,2025-06-04,66.68,0.36
2418,24,2025-11-28,78.94,1.82
2419,7,2025-04-13,96.5,1.78
2420,21,2024-03-15,79.98,0.99
2421,1,2024-02-16,94.55,0.41
2422,8,2024-10-24,30.33,0.48
2423,22,2024-06-30,99.1,1.65
2424,24,2025-02-15,33.13,0.28
2425,16,2025-09-28,76.8,1.76
2426,28,2025-11-27,69.94,1.73
2427,20,2024-07-28,95.82,1.31
2428,18,2025-02-23,78.32,0.83
2429,27,2025-01-21,49.47,1.8
2430,32,2024-09-16,72.01,1.25
2431,26,2024-02-12,78.72,0.9
2432,15,2024-03-13,74.63,0.23
2433,32,2024-03-09,42.84,0.65
2434,17,2025-11-28,80.05,1.39
2435,19,2025-07-03,50.05,1.71
2436,17,2024-04-21,83.27,0.79
2437,13,2024-03-29,68.83,1.0
2438,9,2025-06-14,99.69,0.94
2439,7,2024-04-24,46.01,1.67
2440,12,2024-03-26,83.38,1.61
2441,16,2025-03-22,73.07,0.88
2442,10,2025-03-28,71.79,0.08
2443,33,2024-07-12,83.8,1.45
2444,3,2025-08-05,30.99,0.31
2445,17,2024-06-28,54.51,0.4
2446,4,2025-02-04,56.6,1.89
2447,33,2024-03-06,45.77,1.25
2448,22,2025-11-04,80.48,0.05
2449,29,2024-03-12,89.04,1.2
2450,19,2025-07-24,41.28,1.09
2451,21,2024-02-28,37.8,0.13
2452,34,2025-07-01,31.22,1.44
2453,21,2025-01-14,32.69,1.8
2454,15,2024-01-07,56.68,1.13
2455,25,2025-08-03,38.37,0.45
2456,3,2025-07-31,68.19,0.04
2457,31,2025-08-08,75.14,0.56
2458,25,2025-04-05,93.72,0.48
2459,32,2025-09-19,47.5,1.96
2460,30,2025-05-05,94.36,0.31
2461,35,2025-01-03,45.67,0.57
2462,12,2025-02-01,99.94,1.76
2463,24,2024-01-22,60.22,0.6
2464,3,2025-04-15,58.73,1.76
2465,15,2025-02-15,38.75,1.25
2466,14,2025-02-19,59.48,0.84
2467,29,2025-03-30,96.67,0.93
2468,22,2024-11-29,76.58,0.27
2469,34,2024-07-29,47.22,1.43
2470,13,2025-11-06,84.89,0.73
2471,30,2025-07-15,90.37,1.58
2472,24,2025-10-21,51.48,0.79
2473,31,2024-04-21,68.0,0.9
2474,27,2024-02-22,43.96,0.68
2475,11,2025-11-06,56.9,1.04
2476,12,2025-03-29,31.67,0.41
2477,12,2024-10-06,98.85,1.36
2478,10,2025-10-18,58.13,1.56
2479,13,2024-06-03,58.79,0.94
2480,9,2025-05-13,52.14,1.87
2481,34,2025-10-05,91.31,1.35
2482,5,2024-03-28,31.5,1.84
2483,4,2024-12-05,89.68,0.63
2484,23,2024-07-26,82.05,1.92
2485,20,2024-03-08,55.41,1.82
2486,29,2025-05-01,53.7,0.35
2487,20,2024-04-13,86.16,0.32
2488,10,2024-06-16,59.06,1.06
2489,27,2024-06-11,69.32,1.26
2490,18,2025-12-07,89.36,0.5
2491,8,2025-11-10,96.18,1.82
2492,7,2024-02-10,39.49,0.76
2493,25,2025-05-03,41.93,0.04
2494,24,2025-03-27,70.94,0.36
2495,2,2025-05-18,96.26,1.13
2496,22,2024-03-28,92.05,0.14
2497,9,2025-10-01,51.01,0.79
2498,10,2024-04-23,99.5,1.58
2499,13,2025-10-11,52.45,1.42
2500,6,2024-12-29,72.2,1.6
2501,2,2025-09-28,92.37,0.84
2502,11,2025-01-08,89.59,0.38
2503,18,2025-06-16,93.3,0.05
2504,21,2024-06-19,33.64,0.48
2505,20,2024-09-26,61.43,0.87
2506,3,2024-10-06,82.5,1.52
2507,30,2025-11-06,35.62,1.1
2508,9,2025-10-01,30.75,1.15
2509,20,2025-01-24,43.97,0.94
2510,25,2024-02-06,78.67,0.54
2511,25,2024-12-09,55.68,1.03
2512,28,2025-02-20,79.51,0.26
2513,23,2024-09-24,68.67,0.98
2514,18,2024-03-26,93.94,1.84
2515,6,2025-11-13,93.93,1.72
2516,8,2024-01-24,86.75,1.61
2517,7,2024-09-05,35.21,0.75
2518,10,2025-08-08,86.1,1.56
2519,5,2024-01-10,80.62,1.47
2520,22,2025-09-24,34.93,1.17
2521,30,2025-10-08,91.14,1.57
2522,7,2025-09-19,38.54,1.41
2523,13,2024-03-24,42.99,1.44
2524,6,2024-01-04,60.31,1.37
2525,14,2024-02-21,80.19,0.77
2526,34,2024-07-16,63.32,0.39
2527,32,2025-09-11,79.44,0.94
2528,4,2025-03-29,42.94,0.01
2529,12,2024-07-21,48.43,1.76
2530,13,2025-12-17,38.68,1.52
2531,13,2024-07-10,89.4,1.51
2532,15,2024-06-15,57.63,1.67
2533,19,2025-09-07,58.86,1.28
2534,14,2025-03-12,47.57,0.69
2535,16,2025-06-27,30.49,1.78
2536,17,2024-10-15,82.8,0.13
2537,5,2025-05-20,54.1,1.47
2538,28,2024-03-22,77.18,1.8
2539,29,2024-01-13,98.4,1.35
2540,21,2025-08-25,84.0,1.83
2541,5,2025-08-05,48.37,1.68
2542,29,2025-01-01,81.95,0.96
2543,32,2024-11-03,83.44,0.63
2544,13,2024-08-21,71.11,0.09
2545,23,2025-02-23,62.55,0.92
2546,26,2025-04-19,90.81,0.93
2547,10,2024-05-25,81.65,0.77
2548,2,2024-05-22,85.18,0.76
2549,10,2025-02-13,55.6,0.87
2550,12,2024-06-03,71.51,0.37
2551,7,2024-01-17,57.39,0.3
2552,22,2024-07-21,31.52,0.78
2553,20,2025-07-16,49.44,0.38
2554,32,2025-03-19,60.46,1.7
2555,32,2025-11-12,34.18,1.92
2556,5,2024-11-27,79.42,1.22
2557,10,2024-08-28,66.31,0.99
2558,14,2025-03-02,64.34,1.91
2559,11,2024-12-12,74.13,1.37
2560,28,2025-09-18,38.53,0.26
2561,19,2024-12-15,80.73,1.61
2562,9,2025-01-13,69.57,0.95
2563,2,2025-04-02,55.9,0.49
2564,21,2025-12-05,46.34,1.74
2565,21,2025-10-11,94.1,1.95
2566,18,2025-07-22,53.85,1.59
2567,13,2024-05-10,97.58,1.56
2568,15,2025-12-26,71.5,0.47
2569,16,2025-05-15,69.43,1.78
2570,21,2025-06-07,91.65,0.77
2571,10,2025-09-30,52.52,1.06
2572,30,2025-09-09,93.03,1.89
2573,18,2024-03-09,61.46,1.55
2574,18,2025-12-29,40.02,1.7
2575,4,2025-04-30,47.26,1.27
2576,21,2024-12-30,87.74,0.97
2577,10,2024-10-06,96.97,0.97
2578,21,2025-09-11,91.82,0.4
2579,13,2025-09-03,72.36,0.59
2580,4,2024-07-18,66.65,1.01
2581,16,2025-01-20,59.61,1.64
2582,1,2024-11-01,48.27,0.29
2583,2,2024-01-30,75.61,1.52
2584,6,2025-01-12,62.55,1.82
2585,10,2025-04-02,73.81,1.11
2586,29,2024-11-17,37.54,0.55
2587,18,2024-07-21,79.44,0.91
2588,11,2025-08-23,39.0,1.91
2589,8,2024-02-23,90.74,1.11
2590,24,2024-05-25,52.07,1.44
2591,36,2024-01-27,74.02,1.29
2592,26,2024-07-01,52.86,1.67
2593,3,2025-10-21,49.8,1.13
2594,3,2025-06-07,33.91,1.43
2595,9,2025-05-23,34.47,0.14
2596,10,2024-04-14,66.59,1.88
2597,16,2024-04-04,82.83,1.94
2598,22,2024-03-24,58.88,1.5
2599,32,2025-02-14,68.16,1.05
2600,26,2025-12-12,40.85,1.65
2601,14,2025-04-04,41.13,1.53
2602,17,2024-08-20,46.75,1.29
2603,36,2024-01-25,33.67,1.69
2604,15,2025-05-05,32.97,0.44
2605,15,2024-06-05,96.81,0.28
2606,21,2024-11-26,57.13,1.27
2607,26,2024-01-20,65.72,0.58
2608,2,2025-11-16,80.03,0.83
2609,5,2024-02-11,44.01,0.07
2610,15,2025-08-19,64.4,0.7
2611,6,2025-08-18,91.72,1.02
2612,11,2025-02-10,44.89,1.07
2613,19,2024-09-29,68.94,1.02
2614,11,2024-07-25,82.79,0.51
2615,13,2024-11-30,92.85,0.79
2616,19,2025-04-07,32.02,1.21
2617,33,2025-02-19,44.32,0.23
2618,25,2024-04-19,82.0,1.75
2619,13,2025-08-06,81.5,0.6
2620,14,2025-08-30,87.25,0.72
2621,4,2025-10-25,73.83,1.13
2622,17,2024-08-10,65.78,0.62
2623,14,2024-07-04,90.23,0.41
2624,25,2024-12-01,62.05,0.78
2625,11,2025-05-18,63.61,1.19
2626,16,2024-03-20,73.15,1.77
2627,2,2025-09-26,33.5,0.02
2628,18,2024-01-01,51.24,0.76
2629,11,2024-04-09,33.75,0.43
2630,13,2025-03-09,81.93,0.75
2631,18,2025-03-03,75.75,0.59
2632,3,2024-05-02,51.14,0.53
2633,14,2024-05-03,94.36,1.49
2634,2,2025-05-02,42.22,0.23
2635,16,2025-04-11,90.89,1.16
2636,36,2024-10-06,48.9,1.41
2637,31,2024-03-05,81.2,0.31
2638,5,2025-02-11,77.46,0.06
2639,32,2025-03-18,88.13,0.82
2640,1,2025-08-13,92.82,1.31
2641,18,2025-12-27,49.71,0.96
2642,18,2024-01-25,76.99,1.93
2643,13,2024-08-28,78.28,1.62
2644,3,2025-07-30,88.48,0.87
2645,32,2024-08-25,80.09,1.49
2646,19,2025-01-07,36.19,0.73
2647,31,2025-07-11,41.47,1.32
2648,24,2025-07-18,67.85,0.64
2649,23,2025-02-20,42.18,0.8
2650,30,2024-12-21,83.71,0.3
2651,32,2025-11-22,67.96,0.72
2652,28,2024-03-29,72.15,1.77
2653,22,2025-01-02,75.18,0.9
2654,35,2025-11-27,41.5,0.09
2655,33,2025-10-02,40.15,0.68
2656,11,2025-08-10,39.77,1.63
2657,14,2025-12-10,57.74,1.65
2658,8,2025-05-28,68.08,1.04
2659,1,2024-09-17,95.42,1.33
2660,11,2024-08-20,77.88,1.58
2661,32,2024-04-29,52.78,1.67
2662,24,2025-07-15,95.58,1.05
2663,26,2024-08-12,70.39,1.5
2664,7,2024-08-19,74.83,0.91
2665,13,2024-01-01,92.52,1.94
2666,7,2025-05-22,40.1,0.14
2667,20,2024-09-04,82.91,0.61
2668,14,2025-07-08,74.68,1.9
2669,13,2024-01-25,31.14,0.59
2670,14,2024-07-09,87.94,1.36
2671,5,2024-09-16,61.68,0.24
2672,23,2025-11-08,58.21,1.4
2673,20,2024-12-17,57.14,0.42
2674,28,2025-09-26,71.28,0.96
2675,3,2025-11-26,64.39,0.06
2676,21,2024-12-25,32.17,1.4
2677,25,2025-07-05,83.89,0.85
2678,23,2025-12-02,64.32,0.05
2679,3,2025-05-14,83.13,0.17
2680,17,2025-07-10,36.44,0.49
2681,7,2025-04-10,56.59,0.67
2682,31,2024-02-05,52.6,1.11
2683,29,2024-08-09,72.96,0.19
2684,9,2025-08-30,90.39,1.56
2685,33,2025-03-31,34.84,0.36
2686,18,2025-12-14,69.55,1.6
2687,35,2025-10-31,80.7,0.51
2688,8,2025-12-15,66.17,0.35
2689,29,2024-10-27,89.75,0.08
2690,22,2025-03-12,37.68,0.31
2691,5,2024-07-22,63.75,0.5
2692,25,2025-10-31,93.38,1.54
2693,3,2024-11-05,42.79,0.68
2694,32,2024-08-22,79.97,1.62
2695,8,2024-04-13,41.51,0.26
2696,2,2025-03-24,64.73,1.59
2697,28,2024-01-22,79.59,1.8
2698,24,2025-10-12,68.04,0.84
2699,3,2024-10-12,60.54,1.4
2700,5,2024-03-07,36.11,1.76
2701,23,2025-05-01,58.09,1.84
2702,9,2024-05-03,31.69,0.17
2703,12,2025-11-11,43.76,1.32
2704,35,2025-01-17,69.02,0.96
2705,12,2025-08-19,58.93,1.12
2706,15,2024-07-26,40.32,0.27
2707,26,2024-01-12,56.03,1.02
2708,1,2024-04-25,66.72,0.53
2709,34,2024-01-10,51.23,1.62
2710,21,2024-09-06,90.24,1.6
2711,13,2025-11-10,63.23,0.96
2712,7,2024-06-25,57.15,1.27
2713,35,2024-03-13,40.23,0.25
2714,33,2024-05-28,90.28,0.14
2715,33,2024-03-15,69.63,0.49
2716,27,2025-10-02,55.32,0.45
2717,17,2025-02-20,34.18,0.86
2718,21,2025-02-08,31.94,1.34
2719,24,2025-02-04,61.49,1.67
2720,15,2024-05-10,63.56,1.9
2721,33,2025-02-20,75.22,1.51
2722,11,2024-09-04,71.93,0.58
2723,5,2025-03-19,71.99,0.83
2724,36,2024-03-27,79.31,1.55
2725,3,2025-01-13,49.42,0.56
2726,22,2024-11-06,88.54,1.21
2727,20,2025-04-26,65.8,0.77
2728,36,2025-11-29,72.36,1.32
2729,9,2025-04-25,53.6,1.38
2730,22,2025-06-29,66.19,1.26
2731,17,2025-10-06,48.77,0.54
2732,19,2025-08-31,65.95,0.63
2733,21,2024-09-02,69.62,0.7
2734,20,2024-07-15,87.8,1.04
2735,27,2024-10-12,48.47,0.85
2736,13,2025-09-19,92.34,0.28
2737,19,2024-07-13,78.1,0.72
2738,35,2025-07-20,52.48,1.6
2739,34,2024-06-26,38.2,1.45
2740,19,2025-10-15,47.29,1.2
2741,22,2024-07-06,92.11,1.62
2742,24,2024-09-08,57.41,1.43
2743,30,2025-07-04,53.9,0.51
2744,5,2024-09-15,38.71,0.75
2745,36,2025-02-06,30.23,0.38
2746,17,2025-05-21,61.83,1.98
2747,18,2025-06-07,69.72,0.4
2748,4,2025-03-13,73.97,0.98
2749,7,2025-05-02,60.6,0.63
2750,9,2024-07-04,38.6,1.52
2751,4,2024-02-12,89.3,0.55
2752,36,2025-07-02,48.79,1.57
2753,28,2024-07-28,32.8,1.32
2754,4,2024-01-11,37.8,1.95
2755,18,2024-10-18,60.09,0.46
2756,18,2025-07-19,54.75,0.47
2757,2,2025-07-20,70.89,1.52
2758,11,2025-01-27,44.22,1.23
2759,11,2024-04-03,69.99,1.23
2760,18,2025-05-12,38.72,0.49
2761,27,2024-08-14,46.94,1.22
2762,12,2024-08-13,49.56,0.01
2763,20,2025-03-21,70.57,1.2
2764,25,2025-04-01,44.94,0.2
2765,6,2025-02-22,79.87,0.89
2766,25,2025-09-21,82.55,0.05
2767,18,2024-07-29,91.73,0.98
2768,34,2024-12-16,52.55,1.0
2769,25,2025-03-28,72.46,0.75
2770,5,2025-09-07,88.59,1.37
2771,11,2025-02-17,44.5,0.63
2772,26,2024-10-07,47.41,0.58
2773,15,2025-01-23,72.03,0.94
2774,2,2025-12-03,95.47,0.49
2775,5,2025-04-08,79.91,0.04
2776,23,2025-01-03,56.67,0.98
2777,29,2025-03-10,36.26,0.51
2778,15,2024-10-02,55.66,1.99
2779,31,2024-06-10,41.8,1.71
2780,34,2025-09-05,67.17,0.39
2781,3,2025-01-25,55.52,1.52
2782,6,2025-12-25,94.11,0.18
2783,36,2024-02-21,47.53,1.05
2784,17,2025-04-08,40.43,0.28
2785,28,2024-10-12,90.97,0.37
2786,27,2024-11-15,41.66,0.13
2787,6,2025-09-27,33.65,1.31
2788,12,2024-10-22,68.36,1.88
2789,11,2024-08-29,31.2,1.92
2790,5,2024-03-09,84.1,0.54
2791,12,2025-06-30,38.69,0.93
2792,24,2024-07-02,40.69,1.86
2793,16,2024-01-09,52.78,0.34
2794,18,2025-06-09,86.93,1.0
2795,4,2025-02-07,39.45,0.1
2796,10,2024-05-15,46.93,1.22
2797,24,2025-08-10,84.82,0.92
2798,30,2024-06-28,79.71,1.43
2799,11,2025-10-17,72.42,0.08
2800,25,2024-05-19,30.04,0.92
2801,32,2025-11-24,82.8,1.1
2802,26,2025-06-21,62.66,1.29
2803,34,2024-12-28,85.05,1.15
2804,26,2024-09-14,66.64,0.82
2805,33,2025-05-26,38.84,0.07
2806,5,2025-09-06,99.63,1.68
2807,8,2025-09-10,93.29,0.77
2808,20,2025-01-17,31.67,0.97
2809,2,2024-08-08,60.49,1.28
2810,10,2025-04-05,90.56,1.58
2811,9,2025-10-26,85.56,0.79
2812,10,2024-01-17,93.04,1.81
2813,17,2025-05-13,57.95,1.43
2814,24,2024-07-28,62.43,0.83
2815,4,2024-09-08,96.34,1.79
2816,7,2024-10-29,56.18,0.7
2817,25,2025-10-31,91.05,0.16
2818,19,2024-12-29,87.48,1.1
2819,3,2025-05-05,34.74,0.66
2820,20,2025-06-02,41.62,1.98
2821,10,2025-12-29,69.31,0.12
2822,33,2024-08-11,74.15,0.74
2823,29,2025-02-17,53.38,1.23
2824,23,2025-09-28,52.86,0.74
2825,34,2025-08-22,38.63,0.88
2826,32,2025-03-19,83.45,0.07
2827,36,2025-08-02,65.42,2.0
2828,10,2025-01-21,53.11,1.43
2829,18,2024-05-27,39.95,1.83
2830,6,2025-09-23,56.87,0.79
2831,3,2024-02-15,51.2,1.91
2832,13,2025-03-04,69.85,0.84
2833,10,2025-03-13,68.29,0.51
2834,14,2024-01-01,99.37,0.33
2835,3,2024-09-28,80.91,1.57
2836,15,2025-04-24,94.06,0.33
2837,32,2024-04-26,35.6,0.92
2838,22,2025-09-23,80.95,0.74
2839,31,2024-09-21,70.39,1.1
2840,22,2025-10-08,76.55,1.05
2841,34,2025-11-29,49.53,1.19
2842,16,2024-08-19,87.05,0.87
